Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,3/19/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Indonesia,IDN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,44.02050114,33.04957436,43.45991561,41.58114785,39.89966555,42.82352941,35.8734259,28.19311469,23.12530237,17.92855239,18.92645521,12.46689368,14.99587118,15.54837762,21.20868208,25.78561542,19.39934712,20.95551764,24.13046616,17.47329109,17.74772362,21.22708549,17.36563877,11.88130379,12.72109878,12.05038096,6.842027684,12.40549476,10.94221032,10.73238682,11.51065637,9.178779674,8.054065537,8.05073109,8.409851877,7.23142359,7.939444675,7.720021965,7.261408142,10.28305499,6.770910003,6.398540219,7.833996852,6.653618635,5.872623769,,,,,
IDA only,IDX,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,31.26739548,34.28830756,34.49325474,36.9440937,37.63306645,38.72392641,38.83981041,37.63026136,38.21505478,39.33653473,38.90338657,37.27785979,33.63038663,32.82767141,33.59519965,32.8056637,31.44788326,30.13428011,30.42037092,53.00124118,52.62722223,51.5328039,52.87240048,51.90081472,48.07023659,47.49258086,45.12588323,43.88569879,44.85086658,44.87847587,43.97675864,41.80304604,41.09950582,40.31468586,39.61417567,38.24654561,37.51858285,35.87237172,36.44317497,36.74765993,38.34063609,38.23673595,39.12386694,39.44853096,36.55097499,,,,,
Isle of Man,IMN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,42.22402989,38.57706053,39.80850596,36.36245077,38.76707865,36.44198086,38.43098011,42.83340446,40.32228043,38.66571436,37.46920577,34.19798985,32.88821613,31.39730395,27.42764098,26.40522427,21.39026347,23.6918795,22.85794171,24.47836246,22.79518631,20.72655339,19.53137774,21.1679243,17.1354388,15.55873065,15.79531944,16.47698962,14.81448229,13.07066324,12.52985951,11.20700669,12.41509011,13.23292266,15.07847346,15.55627927,15.52570963,13.76817488,12.33356081,12.56565137,13.36223263,11.08936476,12.3886605,11.08015726,9.982039098,,,,,
Not classified,INX,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,41.20247569,30.08560946,24.27255985,22.50859107,23.17469701,25.49444595,21.27340824,18.246337,15.85441086,11.07312441,13.84907615,7.39213198,9.899840325,8.764289603,10.30009173,6.92727031,7.149735195,8.302848908,7.236160066,7.763157895,7.931099754,8.186912337,7.616334283,7.270029674,6.123175507,7.094796014,7.467295035,5.392350938,6.762310973,5.113048618,4.898446834,4.996651038,5.177439797,4.737135426,5.467078678,4.05021586,3.816067653,3.443547158,4.387393428,3.8869745,3.573691547,2.419616759,3.671054221,2.405373879,2.49851279,2.462342933,2.670010326,2.395231084,3.239935803,3.226267973,2.125922771,2.602709468,2.954939022,2.342130987,2.747210167,2.871988327,,,,,
"Iran, Islamic Rep.",IRN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,33.05367057,36.93080708,23.50119904,24.42699036,21.94267516,22.96227832,22.19237252,31.48586688,24.73412753,25.11170688,25.01003774,22.17292612,18.79184465,15.71295841,14.1509434,18.082317,18.16135247,15.3592437,14.26999545,10.29237589,11.00333718,13.87675462,12.89039945,9.0927966,8.576034643,8.134966489,7.087403467,6.80429908,4.388628454,3.007357727,3.884651134,5.707357883,7.212207073,6.366599168,9.040474372,9.479868384,8.817762003,2.332074768,3.267380404,4.089131564,5.023078333,4.895074643,5.556444668,5.047904475,5.02079228,,,,,
Iraq,IRQ,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,7.142857143,6.896551724,8.24097755,10.37613489,10.26040507,8.761213972,8.893777498,9.036375239,10.17751479,6.061670913,5.640835953,4.391100703,3.707136237,3.134796238,2.908501407,2.692152376,11.55042203,11.08742004,10.89689858,10.83333333,4.324843825,2.766798419,2.281368821,2,1.916417308,1.897406877,1.915026863,1.916303118,1.916801318,1.915360502,1.916219652,1.5267401,1.527875794,1.526552098,19.73684211,18.02323862,17.25787526,9.447516808,8.526435385,9.746871677,6.30206111,9.544091442,8.142480572,4.325050171,3.731754737,,,,,
Iceland,ISL,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,95.46279492,96.0199005,95.9742351,96.34146341,96.32892805,94.98525074,92.92035398,94.7592068,94.78737997,94.63307777,96.16935484,96.17520049,96.09810479,95.12931034,96.57650042,96.08265174,96.89669253,96.7325228,97.30328777,96.44670051,96.95351759,94.68892261,94.82521332,94.7753396,95.02137289,94.97435897,94.40933398,93.99049881,94.03751675,93.87260304,93.21507761,93.54695149,94.80862297,94.47852761,94.45606695,93.99718932,93.14854577,93.21518081,89.49211909,84.12632165,82.71733472,81.88721524,82.90161597,83.38823529,82.73222776,80.8081971,73.44410876,70.0843283,75.46608368,72.94166568,73.81440882,72.66864215,70.30030201,71.00353279,71.03128621,73.3070908,,,,,
Israel,ISR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.015411883,0.014661682,0.006966214,0.013637913,0.012960083,0.037420481,0.056570685,0.051674246,0.014667775,0.014355441,0.027888817,0.115335667,0.099942341,0.080917534,0.082169269,0.073775783,0.071225071,0.065867475,0.084151473,0.072665901,0.022752611,0.046153846,0.06589996,0.059222911,0.057610798,0.029668895,0.026026175,0.028069191,0.043630017,0.05290915,0.048593308,0.052378458,0.045660611,0.021377008,0.037368044,,,,,
Italy,ITA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,81.90033935,69.19008539,60.3540947,64.46794132,51.1041795,51.61876165,48.9081797,44.00332571,41.34927479,37.556107,34.65612553,31.53566817,30.88114479,26.07284805,25.65047437,28.13936259,24.2151524,31.00122455,26.27730059,25.66885849,24.6596248,24.04752059,22.80311947,23.01106552,23.60384333,22.54865916,21.75600201,19.92263934,20.26807514,16.44352171,14.83764726,19.33586329,18.95198232,18.85139594,19.52347644,15.91732529,17.55946165,16.8758417,16.25041888,17.49821604,16.37357793,17.21663589,14.23907874,12.80922739,14.31416236,12.15031667,12.0231011,10.64687141,13.27573064,17.04198242,17.10864101,15.24141188,14.08519398,18.33009736,21.05056883,16.17334726,,,,,
Jamaica,JAM,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,7.517899761,6.976744186,4.526748971,5.343845817,8.051628765,6.451612903,6.275187104,6.413831567,6.808762581,7.159904535,7.42280285,6.852791878,7.618080244,9.118541033,9.168704156,8.710801394,6.738544474,5.516111415,7.043815862,3.580146461,4.521902967,2.175543886,1.89923503,1.863874346,1.646937725,1.689301093,1.758593125,1.759259259,1.755182327,1.740841659,0.901442308,1.355638881,1.637279597,1.856727172,2.047965508,2.221330122,2.66844563,3.73081464,3.183265121,3.518518519,3.481447549,3.792064289,2.905083897,3.297769156,3.129548763,,,,,
Jordan,JOR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101522843,0.545037292,0.827459393,0.495193708,0.302363936,0.187969925,0.339213026,0.462087797,0.275807723,0.320512821,0.363156157,0.271392082,0.19273536,0.197712188,0.528813559,0.569611869,0.651746188,0.512884663,0.591056095,0.590428838,0.458633094,0.469194677,0.448041625,0.413396861,0.412803681,0.375503516,0.367558448,0.318600475,0.318331504,0.27874198,,,,,
Japan,JPN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,50.64935065,51.47615443,44.44444444,43.11433394,38.33974466,39.6673098,36.93274377,28.12307692,27.00864129,23.95485614,21.25140924,21.99007574,19.99060371,14.34891821,18.09285389,17.62796262,16.48743964,13.78390581,12.55835718,13.79420508,15.42134836,15.09523055,14.10126591,13.71648719,11.13173205,12.42598671,12.04224681,10.48889849,12.06881111,11.55886781,9.958317909,10.56939988,8.882103276,10.2105907,6.739578374,8.016767068,7.717156968,8.410549508,8.616397901,7.900983479,7.83371259,7.676528614,7.377267644,8.559085274,8.279351534,6.771061614,7.742862375,6.416622233,6.942679845,7.197513219,7.21117411,7.743628263,7.144019867,7.370949399,7.758889723,8.229092813,,,,,
Kazakhstan,KAZ,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.429943121,8.373650912,8.302197071,9.850989102,13.82441978,12.49756229,12.41742606,12.49807692,12.49567606,12.91001726,14.67344712,14.21284978,15.23773611,13.50483826,12.03525282,11.57899391,10.84053198,10.66738035,9.287039227,8.739677296,9.706458873,9.10424318,8.228018574,7.499563471,7.864430654,8.705902243,,,,,
Kenya,KEN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,46.56593407,47.85202864,45.28301887,55.70264766,59.70561178,45.58248632,60.50080775,70.96560847,76.80563711,65.03067485,74.73684211,76.32924335,84.42503639,81.62878788,86.74698795,67.6600886,67.38363893,78.47972973,79.74806202,76.56877898,80.66394875,81.53980752,82.7710177,83.80223983,77.31605964,78.45614035,72.56735694,70.89649199,54.97855046,33.07538692,53.23438192,67.08969671,65.3830726,53.43639411,52.12747631,52.21408092,53.83546844,43.29787234,32.0295203,46.34839059,44.50032237,52.63866781,44.44569626,35.75286239,39.23945705,,,,,
Kyrgyz Republic,KGZ,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.47571828,63.9740491,66.71984916,79.32419453,89.58508443,77.82989149,77.91340835,76.54182709,79.83139301,85.90024761,85.89511754,85.90766079,85.90840463,85.906854,85.8794003,85.8773756,85.8775735,85.87997303,85.87666469,92.18623116,91.80165289,93.27747724,93.47969409,93.47655414,91.2572056,85.18802763,,,,,
Cambodia,KHM,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3.983516484,5.373525557,3.435582822,4.564315353,4.325699746,3.351206434,3.10391363,3.712480253,3.2,4.905660377,36.05299861,57.14285714,60.48334422,45.48555834,,,,,
Kiribati,KIR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,12.52371917,11.54658333,8.661045531,11.32165132,8.364811133,7.738893455,5.239402716,5.737860997,6.539325843,5.327747791,6.737632751,4.649598813,5.574206755,4.458444841,6.307859396,6.290007043,7.351565509,4.232038167,4.89673942,6.036765334,3.078009801,2.489469792,2.95522075,1.450260874,1.523691751,1.196416673,1.266466769,1.980385895,1.765310107,1.389822754,1.342770357,0.980279196,1.428359135,1.18108518,0.946957002,0.86210754,0.852537538,0.691541123,0.622791559,0.741265668,0.884140655,0.747549135,0.797373446,0.504153034,0.390731684,,,,,
Kuwait,KWT,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Latin America & Caribbean (excluding high income),LAC,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,53.03390416,54.73720247,55.80657843,58.13256599,57.48222084,59.05533309,59.56599888,58.45996971,59.6918256,59.97653986,60.89803732,60.94614678,60.9864127,62.66231508,63.8457275,62.52945339,62.79911359,62.80594597,63.06305812,64.37493789,63.88484815,63.32222087,64.90527201,64.10249895,64.03728254,64.25448547,63.13616949,61.31251056,60.86899539,60.33244915,56.27903136,56.63573865,55.72540851,56.23903354,56.65748102,57.22177582,56.61686237,55.88371948,55.99046489,54.31992858,55.63253212,52.4685322,49.93266529,48.391791,45.58420732,,,,,
Lao PDR,LAO,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,61.01818182,52.23300971,26.68900056,41.51898734,43.24324324,40,37.20930233,34.7826087,34,30.88662791,28.33333333,19.6969697,15.55555556,15.39473684,15.15151515,13.42925659,13.26086957,15,20,33.33333333,18.66666667,19.09307876,15.78947368,15.76003086,13.57697406,11.45728643,10.58132707,7.724097215,3.320996299,4.640826873,3.303243726,5.828748281,10.83207502,9.070294785,8.477186158,6.024096386,4.860822601,2.802193674,4.516738073,5.339867617,4.919034525,6.792121948,7.256819352,1.075089127,2.603826919,,,,,
Liberia,LBR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
St. Lucia,LCA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,51.59099042,53.21463356,54.41643723,56.72084859,56.14982847,57.52011955,58.16754955,57.23669273,58.1649347,58.8167293,59.80762895,59.99063886,60.31275584,61.92771857,63.16945959,62.03180217,62.25798897,61.84138448,61.52356543,62.73700821,62.64417893,62.46900748,63.97008854,63.00853697,62.77077604,62.55968463,61.59099127,59.46484641,58.4851631,58.57268585,54.94661586,55.43532082,54.23483644,54.40997277,55.188047,55.62409545,54.6245727,53.7923219,53.95611557,52.35832371,53.20630006,50.11365861,47.78891755,46.67812581,43.98059565,,,,,
Least developed countries: UN classification,LDC,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,52.2089049,57.46266075,57.44594158,60.85648369,61.93700971,63.55692191,63.7707133,62.66987311,61.79141931,62.23289743,62.08111368,61.00005687,59.44746415,58.2790735,56.7574106,55.51179474,52.39597691,51.16530373,51.70938841,50.77830164,49.87079877,47.60933153,47.61609923,46.5412613,43.99559522,43.53365578,41.23224965,44.77798376,43.91994091,44.6467476,45.47986865,45.12329353,43.06764129,40.71661759,40.90166924,40.39536741,40.32104541,38.6212773,39.57959052,40.40047446,40.98036326,38.61413787,38.40537603,38.24614028,36.6317612,,,,,
Low income,LIC,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,31.29377048,30.45656682,30.19821104,30.44856185,30.41140846,31.1671668,31.61445175,31.16901684,30.161909,29.78512304,28.74756486,27.92032884,26.79586631,27.24807048,27.33275317,27.57789557,27.68398396,27.07955808,26.79734105,43.52742231,43.33885365,43.63628521,44.6861066,42.83788255,41.57867356,39.89208661,37.41379245,40.14687255,39.40421198,38.52853021,38.75237154,38.19976649,37.68946887,38.29326967,38.10312881,36.99369848,37.11646573,34.87499015,34.70517515,36.23163684,39.05244388,40.81330752,45.17395505,46.04943071,45.8492394,,,,,
Liechtenstein,LIE,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,92.66666667,86.03015075,68.67119302,92.77108434,95.90948651,94.34276206,96.34809635,98.62815884,95.80327869,88.66906475,83.97435897,77.83155857,57.56859035,92.48120301,97.19967532,99.73604827,80.4211304,92.78313683,98.04058782,99.84126984,92.27124667,81.92090395,95.40085449,93.2072031,92.71137026,71.78807947,66.99708455,68.88967095,67.43208279,45.64534552,45.84869488,37.98504304,42.71643339,35.95628415,37.01201201,48.77894737,39.86466014,41.26936532,38.86441017,52.16183687,39.62086121,27.66154105,57.53971555,36.52997352,45.28144439,,,,,
Lower middle income,LMC,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,25.0833874,24.57547136,24.98195277,25.29725907,25.34190553,24.87228327,25.20688131,26.3662568,25.8847951,24.85418744,23.96558229,22.39524406,20.7068574,20.17184897,18.65305947,18.28035055,15.67509832,16.58408127,16.42410571,19.97381233,20.28385244,19.60465602,20.19894817,22.09694958,20.08412198,19.48035638,19.27393657,19.42552601,18.93885179,17.22249577,17.177183,16.06574622,16.92863297,17.07711254,17.78030061,18.06991816,17.39205423,16.9647832,16.13170282,16.11171206,16.58688189,15.60492153,16.39984015,15.37818788,14.05507844,,,,,
Low & middle income,LMY,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,19.34026366,19.51556949,19.63235052,20.64750466,20.20786364,20.59053615,20.61011001,20.0153917,20.13875265,20.08287155,20.27898776,19.99490417,19.64600746,19.51414442,19.17824931,18.83675528,18.20416,18.5099312,18.1128374,24.14864254,24.29686226,24.45392892,25.47110207,26.21623605,26.09920014,25.27483855,24.9115032,25.22403846,24.43797334,23.69304628,23.28187305,22.55179723,21.46493842,22.0907351,22.05647854,21.58410089,20.74559027,20.89531781,20.78447293,20.69488664,19.66261069,20.20947279,19.92202976,20.00815645,19.68857942,,,,,
Lesotho,LSO,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Late-demographic dividend,LTE,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,14.87827615,15.42402085,15.38770218,16.53251984,15.9468296,15.80913421,15.93257295,15.13831494,15.59904797,16.22624725,16.63706426,17.06473744,17.34611395,17.28029062,17.28637664,16.78623091,16.32079651,16.47425423,16.32029166,24.11501933,24.47934575,24.75060335,25.87604021,26.90275823,27.19588347,25.94470708,25.966514,26.35471219,25.47043289,25.05128537,24.93913328,24.13324904,22.31430717,22.90761116,22.5273827,21.54823896,21.02445124,21.54905143,21.77435411,21.35203668,19.80584231,20.96653826,20.32438272,21.07861283,20.88189082,,,,,
Lithuania,LTU,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.457489879,1.151108538,1.676730645,2.820439213,4.633521271,2.75887574,2.007265562,2.057269947,2.431061622,3.170601268,3.057279022,2.269878847,2.0469527,1.726152539,2.245093857,3.128685397,3.287240209,3.125463994,3.016432806,2.895581507,10.81297557,11.30475742,9.339810113,12.36355007,10.7605178,8.196336308,,,,,
Luxembourg,LUX,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1.366120219,3.730366492,3.082191781,0.147601476,5.047106326,6.648757555,6.433166548,6.899004267,6.886858749,5.902777778,7.074428887,4.126031508,4.751461988,3.371592539,6.682769726,6.736242884,4.197080292,7.13028169,6.935908692,8.287795993,10.67538126,14.83516484,17.52767528,19.57446809,17.10037175,16.76300578,17.00680272,19.20415225,17.85714286,13.44936709,11.21794872,11.9828816,10.60606061,9.98509687,14.90467938,18.0698152,13.63636364,20.44334975,31.42076503,23.61111111,29.38388626,13.61014994,3.525641026,2.832556472,3.075103489,2.807646356,3.145366959,3.655107779,4.842259721,3.362944162,3.343653251,2.339622642,3.59085963,6.435911303,5.669291339,7.438016529,,,,,
Latvia,LVA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.62936221,58.02622254,65.75378195,73.29255861,74.43693694,73.81251571,59.50095969,65.53484243,74.45230292,67.08029197,68.15764023,66.19158879,61.98742138,57.00628931,66.30411602,67.7945373,55.16254345,57.28358835,58.9495639,62.07577662,53.11604044,47.37446669,60.11026431,46.89966178,38.78622836,33.61648292,,,,,
"Macao SAR, China",MAC,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,66.37554585,61.0558531,41.46086957,43.57887875,31.07984093,27.66842251,34.07388917,32.2698268,32.78756477,28.87364208,17.87709497,9.308380797,7.194137003,5.288253143,6.616746086,8.281813498,10.3112111,10.41852182,12.82136525,12.67137516,13.31884845,9.918715917,4.470232089,7.323452485,5.052927555,15.60855001,15.32406386,13.70296114,6.397828616,5.581901578,5.788913997,5.579258287,8.782724092,9.082180175,5.075168481,5.024164317,4.598683219,4.51848249,12.14471506,14.65021967,8.022074702,5.966709347,9.306016448,5.69470535,6.116158339,,,,,
Monaco,MCO,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.584365945,2.319245082,1.999073788,3.230808995,2.931561742,4.249180328,4.979591837,5.921562548,5.84496124,6.23655914,6.724937567,6.292772492,6.507854307,6.313850276,6.470992104,6.293823038,6.188443861,6.383338977,6.459647957,5.776056793,6.657942091,6.08365019,4.636332299,6.902694277,5.924126332,5.056640946,,,,,
Madagascar,MDG,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,MDV,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,25.63935856,25.46329997,20.3665535,21.69602902,20.2211406,20.37744123,20.28179831,20.57583729,17.36592431,15.769271,14.40019389,12.62643846,10.59537531,9.409849789,8.335860312,8.52526382,8.811206095,7.889970966,7.893170839,7.031337351,6.765751108,6.572817642,6.172702,5.419022231,5.173926226,5.246931266,4.968585705,4.653587676,4.216601664,3.642544881,3.897686345,3.659489096,4.13520803,3.962095018,4.936351451,4.790458431,4.642050193,2.700790376,2.699127814,2.970408804,2.929190192,2.893390853,3.060378983,2.532113499,2.276933637,,,,,
Mexico,MEX,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,46.33203389,44.6798603,43.6361186,40.76956861,34.45041435,36.19013551,36.72477468,28.51728373,28.96673915,25.21728742,33.62357669,28.58534879,25.32457222,27.14137812,28.21516523,20.60658472,17.63331474,18.9765342,20.67286861,20.2681354,16.99774442,19.69683285,19.33693513,13.62595238,18.08102569,19.93899462,15.78036097,13.50765754,17.11764399,16.10939589,13.31943847,11.43382168,8.415990382,10.60934494,11.04965546,11.80983856,10.30640248,14.55321835,9.978562412,13.47586712,11.97254509,10.37763485,9.417945286,12.90000531,9.903965443,,,,,
Marshall Islands,MHL,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,18.71356593,18.95910738,19.1163069,20.17082815,19.73911638,20.1234964,20.15019637,19.57018695,19.75609019,19.72227366,19.96432885,19.69728278,19.37469022,19.23920188,18.89107831,18.55133081,17.91515931,18.24199392,17.83738695,23.60567453,23.79210417,23.96194636,25.00646825,25.79978255,25.72569008,24.93538095,24.64597878,24.88338653,24.07338406,23.33232321,22.8942159,22.17019462,21.09401823,21.72780353,21.6955361,21.2536171,20.41401338,20.61812228,20.5084538,20.40178903,19.35140934,19.91388137,19.6072728,19.70039439,19.40534599,,,,,
North Macedonia,MKD,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.527266412,14.69670711,13.98186315,10.07722008,11.70230679,13.06262231,12.79927722,13.36699837,15.36606129,20.23896255,17.17809426,9.839673059,12.42817271,20.39180766,22.22888856,21.49236531,23.55124179,15.54324408,13.31009349,18.59988284,33.48484848,21.20136115,16.62408176,25.99277978,22.45999256,33.03223521,,,,,
Mali,MLI,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
