"country_name","year","country","type","GWh","Country Code","Indicator Name","Indicator Code","total population","per_capita_kwh"
"Malta","2018","MT","Wind",0,"MLT","Population, total","SP.POP.TOTL",484630,0
"Malta","2018","MT","Geothermal",0,"MLT","Population, total","SP.POP.TOTL",484630,0
"Malta","2018","MT","% Renewable",0,"MLT","Population, total","SP.POP.TOTL",484630,0
"Malta","2018","MT","Hydro",0,"MLT","Population, total","SP.POP.TOTL",484630,0
"Montenegro","2016","ME","Conventional thermal",1216,"MNE","Population, total","SP.POP.TOTL",622303,1954.03203905493
"Montenegro","2016","ME","Hydro",1807,"MNE","Population, total","SP.POP.TOTL",622303,2903.73017645745
"Montenegro","2016","ME","Nuclear",0,"MNE","Population, total","SP.POP.TOTL",622303,0
"Montenegro","2016","ME","Geothermal",0,"MNE","Population, total","SP.POP.TOTL",622303,0
"Montenegro","2016","ME","Wind",0,"MNE","Population, total","SP.POP.TOTL",622303,0
"Montenegro","2016","ME","Total Renewable",1807,"MNE","Population, total","SP.POP.TOTL",622303,2903.73017645745
"Montenegro","2016","ME","Other",0,"MNE","Population, total","SP.POP.TOTL",622303,0
"Montenegro","2016","ME","Solar",0,"MNE","Population, total","SP.POP.TOTL",622303,0
"Montenegro","2016","ME","% Renewable",59.77505789,"MNE","Population, total","SP.POP.TOTL",622303,96.0545873794598
"Montenegro","2017","ME","Conventional thermal",1265,"MNE","Population, total","SP.POP.TOTL",622373,2032.54318551737
"Montenegro","2017","ME","Total Renewable",1098.8,"MNE","Population, total","SP.POP.TOTL",622373,1765.50075276402
"Montenegro","2017","ME","Other",0,"MNE","Population, total","SP.POP.TOTL",622373,0
"Montenegro","2017","ME","Geothermal",0,"MNE","Population, total","SP.POP.TOTL",622373,0
"Montenegro","2017","ME","Solar",0,"MNE","Population, total","SP.POP.TOTL",622373,0
"Montenegro","2017","ME","Wind",95,"MNE","Population, total","SP.POP.TOTL",622373,152.641583102095
"Montenegro","2017","ME","Hydro",1003.8,"MNE","Population, total","SP.POP.TOTL",622373,1612.85916966192
"Montenegro","2017","ME","Nuclear",0,"MNE","Population, total","SP.POP.TOTL",622373,0
"Montenegro","2017","ME","% Renewable",46.48447415,"MNE","Population, total","SP.POP.TOTL",622373,74.6890918307831
"Montenegro","2018","ME","Conventional thermal",1444,"MNE","Population, total","SP.POP.TOTL",622227,2320.69646608071
"Montenegro","2018","ME","Solar",0,"MNE","Population, total","SP.POP.TOTL",622227,0
"Montenegro","2018","ME","Hydro",2137,"MNE","Population, total","SP.POP.TOTL",622227,3434.43791413744
"Montenegro","2018","ME","Nuclear",0,"MNE","Population, total","SP.POP.TOTL",622227,0
"Montenegro","2018","ME","% Renewable",61.4213198,"MNE","Population, total","SP.POP.TOTL",622227,98.7120774251198
"Montenegro","2018","ME","Wind",162,"MNE","Population, total","SP.POP.TOTL",622227,260.355143701575
"Montenegro","2018","ME","Total Renewable",2299,"MNE","Population, total","SP.POP.TOTL",622227,3694.79305783902
"Montenegro","2018","ME","Other",0,"MNE","Population, total","SP.POP.TOTL",622227,0
"Montenegro","2018","ME","Geothermal",0,"MNE","Population, total","SP.POP.TOTL",622227,0
"Netherlands","2016","NL","Conventional thermal",97271.8,"NLD","Population, total","SP.POP.TOTL",17030314,5711.68564478612
"Netherlands","2016","NL","Other",138.101,"NLD","Population, total","SP.POP.TOTL",17030314,8.10912822863982
"Netherlands","2016","NL","Hydro",100.079,"NLD","Population, total","SP.POP.TOTL",17030314,5.87652112579956
"Netherlands","2016","NL","Nuclear",3750,"NLD","Population, total","SP.POP.TOTL",17030314,220.195587703198
"Netherlands","2016","NL","Solar",1601.811,"NLD","Population, total","SP.POP.TOTL",17030314,94.0564572091859
"Netherlands","2016","NL","Wind",8170.462,"NLD","Population, total","SP.POP.TOTL",17030314,479.759915172439
"Netherlands","2016","NL","% Renewable",12.26882427,"NLD","Population, total","SP.POP.TOTL",17030314,0.720410925482642
"Netherlands","2016","NL","Total Renewable",13622.352,"NLD","Population, total","SP.POP.TOTL",17030314,799.888481210622
"Netherlands","2016","NL","Geothermal",0,"NLD","Population, total","SP.POP.TOTL",17030314,0
"Netherlands","2017","NL","Solar",2204.344,"NLD","Population, total","SP.POP.TOTL",17131296,128.673510748982
"Netherlands","2017","NL","Other",121.865,"NLD","Population, total","SP.POP.TOTL",17131296,7.11358907113624
"Netherlands","2017","NL","% Renewable",14.19958328,"NLD","Population, total","SP.POP.TOTL",17131296,0.828868013254806
"Netherlands","2017","NL","Total Renewable",16111.562,"NLD","Population, total","SP.POP.TOTL",17131296,940.475373258392
"Netherlands","2017","NL","Nuclear",3277.664,"NLD","Population, total","SP.POP.TOTL",17131296,191.326096986474
"Netherlands","2017","NL","Geothermal",0,"NLD","Population, total","SP.POP.TOTL",17131296,0
"Netherlands","2017","NL","Wind",10568.797,"NLD","Population, total","SP.POP.TOTL",17131296,616.929215396197
"Netherlands","2017","NL","Hydro",60.757,"NLD","Population, total","SP.POP.TOTL",17131296,3.54655012673881
"Netherlands","2017","NL","Conventional thermal",97231.607,"NLD","Population, total","SP.POP.TOTL",17131296,5675.67141446858
"Netherlands","2018","NL","Solar",2423,"NLD","Population, total","SP.POP.TOTL",17231624,140.613560277313
"Netherlands","2018","NL","Nuclear",3313.371,"NLD","Population, total","SP.POP.TOTL",17231624,192.284314003137
"Netherlands","2018","NL","Geothermal",0,"NLD","Population, total","SP.POP.TOTL",17231624,0
"Netherlands","2018","NL","Hydro",86,"NLD","Population, total","SP.POP.TOTL",17231624,4.99082384805982
"Netherlands","2018","NL","Total Renewable",18101.371,"NLD","Population, total","SP.POP.TOTL",17231624,1050.47388452766
"Netherlands","2018","NL","Conventional thermal",94450,"NLD","Population, total","SP.POP.TOTL",17231624,5481.20130754942
"Netherlands","2018","NL","Wind",12279,"NLD","Population, total","SP.POP.TOTL",17231624,712.585186399146
"Netherlands","2018","NL","% Renewable",16.08276367,"NLD","Population, total","SP.POP.TOTL",17231624,0.933328377522629
"Netherlands","2018","NL","Other",0,"NLD","Population, total","SP.POP.TOTL",17231624,0
"North Macedonia","2016","MK","Solar",23.699,"MKD","Population, total","SP.POP.TOTL",2080745,11.3896705266623
"North Macedonia","2016","MK","Geothermal",0,"MKD","Population, total","SP.POP.TOTL",2080745,0
"North Macedonia","2016","MK","% Renewable",37.90270829,"MKD","Population, total","SP.POP.TOTL",2080745,18.2159314524365
"North Macedonia","2016","MK","Total Renewable",2002.875,"MKD","Population, total","SP.POP.TOTL",2080745,962.575904303507
"North Macedonia","2016","MK","Other",0,"MKD","Population, total","SP.POP.TOTL",2080745,0
"North Macedonia","2016","MK","Nuclear",0,"MKD","Population, total","SP.POP.TOTL",2080745,0
"North Macedonia","2016","MK","Conventional thermal",3281.378,"MKD","Population, total","SP.POP.TOTL",2080745,1577.02073055564
"North Macedonia","2016","MK","Wind",109.482,"MKD","Population, total","SP.POP.TOTL",2080745,52.6167310266275
"North Macedonia","2016","MK","Hydro",1869.694,"MKD","Population, total","SP.POP.TOTL",2080745,898.569502750217
"North Macedonia","2017","MK","Other",0,"MKD","Population, total","SP.POP.TOTL",2081996,0
"North Macedonia","2017","MK","Geothermal",0,"MKD","Population, total","SP.POP.TOTL",2081996,0
"North Macedonia","2017","MK","% Renewable",23.36498073,"MKD","Population, total","SP.POP.TOTL",2081996,11.2223946299609
"North Macedonia","2017","MK","Total Renewable",1221.256,"MKD","Population, total","SP.POP.TOTL",2081996,586.579417059399
"North Macedonia","2017","MK","Solar",23.752,"MKD","Population, total","SP.POP.TOTL",2081996,11.4082832051551
"North Macedonia","2017","MK","Nuclear",0,"MKD","Population, total","SP.POP.TOTL",2081996,0
"North Macedonia","2017","MK","Conventional thermal",4005.609,"MKD","Population, total","SP.POP.TOTL",2081996,1923.92732743002
"North Macedonia","2017","MK","Wind",110.48,"MKD","Population, total","SP.POP.TOTL",2081996,53.0644631401789
"North Macedonia","2017","MK","Hydro",1087.024,"MKD","Population, total","SP.POP.TOTL",2081996,522.106670714065
"North Macedonia","2018","MK","Other",0,"MKD","Population, total","SP.POP.TOTL",2082958,0
"North Macedonia","2018","MK","Geothermal",0,"MKD","Population, total","SP.POP.TOTL",2082958,0
"North Macedonia","2018","MK","% Renewable",36.40888008,"MKD","Population, total","SP.POP.TOTL",2082958,17.4794115291811
"North Macedonia","2018","MK","Total Renewable",1894.622,"MKD","Population, total","SP.POP.TOTL",2082958,909.582430370656
"North Macedonia","2018","MK","Hydro",1774.496,"MKD","Population, total","SP.POP.TOTL",2082958,851.911560386719
"North Macedonia","2018","MK","Nuclear",0,"MKD","Population, total","SP.POP.TOTL",2082958,0
"North Macedonia","2018","MK","Conventional thermal",3309.114,"MKD","Population, total","SP.POP.TOTL",2082958,1588.66093315372
"North Macedonia","2018","MK","Wind",97.338,"MKD","Population, total","SP.POP.TOTL",2082958,46.7306589955246
"North Macedonia","2018","MK","Solar",22.788,"MKD","Population, total","SP.POP.TOTL",2082958,10.9402109884117
"Norway","2016","NO","Conventional thermal",3212,"NOR","Population, total","SP.POP.TOTL",5234519,613.618939963729
"Norway","2016","NO","Other",297,"NOR","Population, total","SP.POP.TOTL",5234519,56.7387375993859
"Norway","2016","NO","Geothermal",0,"NOR","Population, total","SP.POP.TOTL",5234519,0
"Norway","2016","NO","Nuclear",0,"NOR","Population, total","SP.POP.TOTL",5234519,0
"Norway","2016","NO","Total Renewable",145558,"NOR","Population, total","SP.POP.TOTL",5234519,27807.3305302741
"Norway","2016","NO","Wind",2116,"NOR","Population, total","SP.POP.TOTL",5234519,404.239625455558
"Norway","2016","NO","Hydro",143442,"NOR","Population, total","SP.POP.TOTL",5234519,27403.0909048186
"Norway","2016","NO","% Renewable",96.99598843,"NOR","Population, total","SP.POP.TOTL",5234519,18.5300671236459
"Norway","2016","NO","Solar",0,"NOR","Population, total","SP.POP.TOTL",5234519,0
"Norway","2017","NO","Conventional thermal",3233,"NOR","Population, total","SP.POP.TOTL",5276968,612.662422815526
"Norway","2017","NO","Wind",2852,"NOR","Population, total","SP.POP.TOTL",5276968,540.461871286693
"Norway","2017","NO","Hydro",142276,"NOR","Population, total","SP.POP.TOTL",5276968,26961.6946701212
"Norway","2017","NO","Nuclear",0,"NOR","Population, total","SP.POP.TOTL",5276968,0
"Norway","2017","NO","Solar",0,"NOR","Population, total","SP.POP.TOTL",5276968,0
"Norway","2017","NO","Total Renewable",145128,"NOR","Population, total","SP.POP.TOTL",5276968,27502.1565414079
"Norway","2017","NO","Other",281,"NOR","Population, total","SP.POP.TOTL",5276968,53.2502755370129
"Norway","2017","NO","Geothermal",0,"NOR","Population, total","SP.POP.TOTL",5276968,0
"Norway","2017","NO","% Renewable",96.88182164,"NOR","Population, total","SP.POP.TOTL",5276968,18.3593725866824
"Norway","2018","NO","Solar",0,"NOR","Population, total","SP.POP.TOTL",5311916,0
"Norway","2018","NO","Conventional thermal",3457.28,"NOR","Population, total","SP.POP.TOTL",5311916,650.853665607664
"Norway","2018","NO","Other",0,"NOR","Population, total","SP.POP.TOTL",5311916,0
"Norway","2018","NO","Geothermal",0,"NOR","Population, total","SP.POP.TOTL",5311916,0
"Norway","2018","NO","Nuclear",0,"NOR","Population, total","SP.POP.TOTL",5311916,0
"Norway","2018","NO","Total Renewable",143387.907,"NOR","Population, total","SP.POP.TOTL",5311916,26993.6322411725
"Norway","2018","NO","Wind",3875.881,"NOR","Population, total","SP.POP.TOTL",5311916,729.657810853937
"Norway","2018","NO","Hydro",139512.026,"NOR","Population, total","SP.POP.TOTL",5311916,26263.9744303186
"Norway","2018","NO","% Renewable",95.37822401,"NOR","Population, total","SP.POP.TOTL",5311916,17.9555218889003
"Poland","2016","PL","Conventional thermal",136945,"POL","Population, total","SP.POP.TOTL",37970087,3606.6548912569
"Poland","2016","PL","Other",64,"POL","Population, total","SP.POP.TOTL",37970087,1.68553735470767
"Poland","2016","PL","Geothermal",0,"POL","Population, total","SP.POP.TOTL",37970087,0
"Poland","2016","PL","Nuclear",0,"POL","Population, total","SP.POP.TOTL",37970087,0
"Poland","2016","PL","Total Renewable",14994,"POL","Population, total","SP.POP.TOTL",37970087,394.889798382606
"Poland","2016","PL","Wind",12279,"POL","Population, total","SP.POP.TOTL",37970087,323.386143413366
"Poland","2016","PL","Hydro",2591,"POL","Population, total","SP.POP.TOTL",37970087,68.2379263444932
"Poland","2016","PL","% Renewable",9.83361425,"POL","Population, total","SP.POP.TOTL",37970087,0.25898318984626
"Poland","2016","PL","Solar",124,"POL","Population, total","SP.POP.TOTL",37970087,3.26572862474611
"Poland","2017","PL","Conventional thermal",137068.099,"POL","Population, total","SP.POP.TOTL",37974826,3609.44640009674
"Poland","2017","PL","Wind",14574.192,"POL","Population, total","SP.POP.TOTL",37974826,383.785616292225
"Poland","2017","PL","Hydro",2999.86,"POL","Population, total","SP.POP.TOTL",37974826,78.9960169929416
"Poland","2017","PL","Nuclear",0,"POL","Population, total","SP.POP.TOTL",37974826,0
"Poland","2017","PL","% Renewable",11.42145011,"POL","Population, total","SP.POP.TOTL",37974826,0.300763724631681
"Poland","2017","PL","Solar",165.463,"POL","Population, total","SP.POP.TOTL",37974826,4.35717598811381
"Poland","2017","PL","Other",61.73,"POL","Population, total","SP.POP.TOTL",37974826,1.62555056868463
"Poland","2017","PL","Geothermal",0,"POL","Population, total","SP.POP.TOTL",37974826,0
"Poland","2017","PL","Total Renewable",17739.515,"POL","Population, total","SP.POP.TOTL",37974826,467.13880927328
"Poland","2018","PL","% Renewable",9.798850943,"POL","Population, total","SP.POP.TOTL",37974750,0.258035956602743
"Poland","2018","PL","Conventional thermal",138957.387,"POL","Population, total","SP.POP.TOTL",37974750,3659.20478739162
"Poland","2018","PL","Other",0,"POL","Population, total","SP.POP.TOTL",37974750,0
"Poland","2018","PL","Geothermal",0,"POL","Population, total","SP.POP.TOTL",37974750,0
"Poland","2018","PL","Nuclear",0,"POL","Population, total","SP.POP.TOTL",37974750,0
"Poland","2018","PL","Total Renewable",15139.113,"POL","Population, total","SP.POP.TOTL",37974750,398.66261134043
"Poland","2018","PL","Wind",12487.345,"POL","Population, total","SP.POP.TOTL",37974750,328.832842875858
"Poland","2018","PL","Hydro",2353.336,"POL","Population, total","SP.POP.TOTL",37974750,61.9710728839558
"Poland","2018","PL","Solar",298.432,"POL","Population, total","SP.POP.TOTL",37974750,7.85869558061607
"Portugal","2016","PT","Solar",870.603,"PRT","Population, total","SP.POP.TOTL",10325452,84.3162120166749
"Portugal","2016","PT","Other",0,"PRT","Population, total","SP.POP.TOTL",10325452,0
"Portugal","2016","PT","% Renewable",50.22652858,"PRT","Population, total","SP.POP.TOTL",10325452,4.86434187868967
"Portugal","2016","PT","Total Renewable",30160.052,"PRT","Population, total","SP.POP.TOTL",10325452,2920.94254082049
"Portugal","2016","PT","Hydro",16794.113,"PRT","Population, total","SP.POP.TOTL",10325452,1626.47727189086
"Portugal","2016","PT","Nuclear",0,"PRT","Population, total","SP.POP.TOTL",10325452,0
"Portugal","2016","PT","Geothermal",152,"PRT","Population, total","SP.POP.TOTL",10325452,14.7209051962084
"Portugal","2016","PT","Wind",12343.336,"PRT","Population, total","SP.POP.TOTL",10325452,1195.42815171675
"Portugal","2016","PT","Conventional thermal",28702,"PRT","Population, total","SP.POP.TOTL",10325452,2779.73303251034
"Portugal","2017","PT","Solar",991.546,"PRT","Population, total","SP.POP.TOTL",10300300,96.2637981418017
"Portugal","2017","PT","Other",0,"PRT","Population, total","SP.POP.TOTL",10300300,0
"Portugal","2017","PT","Geothermal",193.007,"PRT","Population, total","SP.POP.TOTL",10300300,18.7379979223906
"Portugal","2017","PT","Total Renewable",20786.955,"PRT","Population, total","SP.POP.TOTL",10300300,2018.09219148957
"Portugal","2017","PT","Hydro",7489.938,"PRT","Population, total","SP.POP.TOTL",10300300,727.15726726406
"Portugal","2017","PT","Nuclear",0,"PRT","Population, total","SP.POP.TOTL",10300300,0
"Portugal","2017","PT","% Renewable",35.01319377,"PRT","Population, total","SP.POP.TOTL",10300300,3.39924019397493
"Portugal","2017","PT","Wind",12112.464,"PRT","Population, total","SP.POP.TOTL",10300300,1175.93312816132
"Portugal","2017","PT","Conventional thermal",36882.017,"PRT","Population, total","SP.POP.TOTL",10300300,3580.67405803714
"Portugal","2018","PT","Total Renewable",27198,"PRT","Population, total","SP.POP.TOTL",10283822,2644.73655806178
"Portugal","2018","PT","Other",0,"PRT","Population, total","SP.POP.TOTL",10283822,0
"Portugal","2018","PT","% Renewable",44.43754595,"PRT","Population, total","SP.POP.TOTL",10283822,4.3211119319257
"Portugal","2018","PT","Solar",974,"PRT","Population, total","SP.POP.TOTL",10283822,94.7118687974179
"Portugal","2018","PT","Hydro",13489,"PRT","Population, total","SP.POP.TOTL",10283822,1311.67186674371
"Portugal","2018","PT","Geothermal",205,"PRT","Population, total","SP.POP.TOTL",10283822,19.9342228988405
"Portugal","2018","PT","Conventional thermal",30887,"PRT","Population, total","SP.POP.TOTL",10283822,3003.45533012921
"Portugal","2018","PT","Wind",12530,"PRT","Population, total","SP.POP.TOTL",10283822,1218.41859962181
"Portugal","2018","PT","Nuclear",0,"PRT","Population, total","SP.POP.TOTL",10283822,0
"Romania","2016","RO","Conventional thermal",23304,"ROU","Population, total","SP.POP.TOTL",19702267,1182.80804944933
"Romania","2016","RO","Hydro",18239,"ROU","Population, total","SP.POP.TOTL",19702267,925.731033895744
"Romania","2016","RO","Nuclear",10366,"ROU","Population, total","SP.POP.TOTL",19702267,526.132348120143
"Romania","2016","RO","Solar",1820,"ROU","Population, total","SP.POP.TOTL",19702267,92.3751566253772
"Romania","2016","RO","Wind",6527,"ROU","Population, total","SP.POP.TOTL",19702267,331.281674337273
"Romania","2016","RO","Total Renewable",36952,"ROU","Population, total","SP.POP.TOTL",19702267,1875.52021297854
"Romania","2016","RO","Other",0,"ROU","Population, total","SP.POP.TOTL",19702267,0
"Romania","2016","RO","Geothermal",0,"ROU","Population, total","SP.POP.TOTL",19702267,0
"Romania","2016","RO","% Renewable",60.8133239,"ROU","Population, total","SP.POP.TOTL",19702267,3.08661556053423
"Romania","2017","RO","Conventional thermal",24923.065,"ROU","Population, total","SP.POP.TOTL",19587290,1272.41006795733
"Romania","2017","RO","Hydro",14687.531,"ROU","Population, total","SP.POP.TOTL",19587290,749.850081353776
"Romania","2017","RO","Nuclear",10557.906,"ROU","Population, total","SP.POP.TOTL",19587290,539.018210278196
"Romania","2017","RO","Solar",1855.674,"ROU","Population, total","SP.POP.TOTL",19587290,94.7386800317961
"Romania","2017","RO","Wind",7331.254,"ROU","Population, total","SP.POP.TOTL",19587290,374.286284626408
"Romania","2017","RO","Total Renewable",34432.365,"ROU","Population, total","SP.POP.TOTL",19587290,1757.89325629018
"Romania","2017","RO","Other",0,"ROU","Population, total","SP.POP.TOTL",19587290,0
"Romania","2017","RO","Geothermal",0,"ROU","Population, total","SP.POP.TOTL",19587290,0
"Romania","2017","RO","% Renewable",57.6628863,"ROU","Population, total","SP.POP.TOTL",19587290,2.94389301940187
"Romania","2018","RO","Wind",6261,"ROU","Population, total","SP.POP.TOTL",19472545,321.529620293598
"Romania","2018","RO","Hydro",17653,"ROU","Population, total","SP.POP.TOTL",19472545,906.558439074091
"Romania","2018","RO","Nuclear",10443,"ROU","Population, total","SP.POP.TOTL",19472545,536.293535333979
"Romania","2018","RO","% Renewable",61.49484009,"ROU","Population, total","SP.POP.TOTL",19472545,3.15802788438799
"Romania","2018","RO","Conventional thermal",22611,"ROU","Population, total","SP.POP.TOTL",19472545,1161.17333404545
"Romania","2018","RO","Total Renewable",36111,"ROU","Population, total","SP.POP.TOTL",19472545,1854.45713439101
"Romania","2018","RO","Other",0,"ROU","Population, total","SP.POP.TOTL",19472545,0
"Romania","2018","RO","Geothermal",0,"ROU","Population, total","SP.POP.TOTL",19472545,0
"Romania","2018","RO","Solar",1754,"ROU","Population, total","SP.POP.TOTL",19472545,90.0755396893421
"Serbia","2016","RS","Conventional thermal",25161,"SRB","Population, total","SP.POP.TOTL",7058322,3564.72827394386
"Serbia","2016","RS","Hydro",11429,"SRB","Population, total","SP.POP.TOTL",7058322,1619.22337915442
"Serbia","2016","RS","Nuclear",0,"SRB","Population, total","SP.POP.TOTL",7058322,0
"Serbia","2016","RS","Solar",12,"SRB","Population, total","SP.POP.TOTL",7058322,1.70012079358238
"Serbia","2016","RS","Wind",26,"SRB","Population, total","SP.POP.TOTL",7058322,3.68359505276183
"Serbia","2016","RS","Total Renewable",11467,"SRB","Population, total","SP.POP.TOTL",7058322,1624.60709500077
"Serbia","2016","RS","Other",0,"SRB","Population, total","SP.POP.TOTL",7058322,0
"Serbia","2016","RS","Geothermal",0,"SRB","Population, total","SP.POP.TOTL",7058322,0
"Serbia","2016","RS","% Renewable",30.69654139,"SRB","Population, total","SP.POP.TOTL",7058322,4.34898569235011
"Serbia","2017","RS","Wind",48.457,"SRB","Population, total","SP.POP.TOTL",7020858,6.90186299167424
"Serbia","2017","RS","Hydro",9670.033,"SRB","Population, total","SP.POP.TOTL",7020858,1377.32923810736
"Serbia","2017","RS","Nuclear",0,"SRB","Population, total","SP.POP.TOTL",7020858,0
"Serbia","2017","RS","Solar",13.139,"SRB","Population, total","SP.POP.TOTL",7020858,1.87142369209006
"Serbia","2017","RS","Conventional thermal",24566.923,"SRB","Population, total","SP.POP.TOTL",7020858,3499.13400897725
"Serbia","2017","RS","Total Renewable",9731.629,"SRB","Population, total","SP.POP.TOTL",7020858,1386.10252479113
"Serbia","2017","RS","Other",0,"SRB","Population, total","SP.POP.TOTL",7020858,0
"Serbia","2017","RS","Geothermal",0,"SRB","Population, total","SP.POP.TOTL",7020858,0
"Serbia","2017","RS","% Renewable",27.88649397,"SRB","Population, total","SP.POP.TOTL",7020858,3.97194957795757
"Serbia","2018","RS","Wind",150.419,"SRB","Population, total","SP.POP.TOTL",6982604,21.5419634279704
"Serbia","2018","RS","Hydro",11453.07,"SRB","Population, total","SP.POP.TOTL",6982604,1640.22906067708
"Serbia","2018","RS","Nuclear",0,"SRB","Population, total","SP.POP.TOTL",6982604,0
"Serbia","2018","RS","Conventional thermal",23625.089,"SRB","Population, total","SP.POP.TOTL",6982604,3383.42099881362
"Serbia","2018","RS","Solar",12.608,"SRB","Population, total","SP.POP.TOTL",6982604,1.80563010590318
"Serbia","2018","RS","Total Renewable",11616.097,"SRB","Population, total","SP.POP.TOTL",6982604,1663.57665421095
"Serbia","2018","RS","Other",0,"SRB","Population, total","SP.POP.TOTL",6982604,0
"Serbia","2018","RS","Geothermal",0,"SRB","Population, total","SP.POP.TOTL",6982604,0
"Serbia","2018","RS","% Renewable",31.92197133,"SRB","Population, total","SP.POP.TOTL",6982604,4.57164280403128
"Slovenia","2016","SI","Conventional thermal",5121,"SVN","Population, total","SP.POP.TOTL",2065042,2479.85271001752
"Slovenia","2016","SI","Geothermal",0,"SVN","Population, total","SP.POP.TOTL",2065042,0
"Slovenia","2016","SI","Nuclear",5431,"SVN","Population, total","SP.POP.TOTL",2065042,2629.97072214512
"Slovenia","2016","SI","Total Renewable",10425,"SVN","Population, total","SP.POP.TOTL",2065042,5048.32347235553
"Slovenia","2016","SI","Other",0,"SVN","Population, total","SP.POP.TOTL",2065042,0
"Slovenia","2016","SI","Hydro",4721,"SVN","Population, total","SP.POP.TOTL",2065042,2286.15204920772
"Slovenia","2016","SI","% Renewable",65.88094034,"SVN","Population, total","SP.POP.TOTL",2065042,31.9029541965732
"Slovenia","2016","SI","Solar",267,"SVN","Population, total","SP.POP.TOTL",2065042,129.295191090544
"Slovenia","2016","SI","Wind",6,"SVN","Population, total","SP.POP.TOTL",2065042,2.90550991214707
"Slovenia","2017","SI","Wind",5.716,"SVN","Population, total","SP.POP.TOTL",2066388,2.76617943967929
"Slovenia","2017","SI","Hydro",4085.015,"SVN","Population, total","SP.POP.TOTL",2066388,1976.88672214512
"Slovenia","2017","SI","Nuclear",5967.827,"SVN","Population, total","SP.POP.TOTL",2066388,2888.04764642458
"Slovenia","2017","SI","Solar",283.678,"SVN","Population, total","SP.POP.TOTL",2066388,137.282059322838
"Slovenia","2017","SI","Conventional thermal",5054.64,"SVN","Population, total","SP.POP.TOTL",2066388,2446.12338050744
"Slovenia","2017","SI","Other",0,"SVN","Population, total","SP.POP.TOTL",2066388,0
"Slovenia","2017","SI","Geothermal",0,"SVN","Population, total","SP.POP.TOTL",2066388,0
"Slovenia","2017","SI","% Renewable",66.00707897,"SVN","Population, total","SP.POP.TOTL",2066388,31.9432163611093
"Slovenia","2017","SI","Total Renewable",10342.236,"SVN","Population, total","SP.POP.TOTL",2066388,5004.98260733221
"Slovenia","2018","SI","Conventional thermal",4703.068,"SVN","Population, total","SP.POP.TOTL",2073894,2267.7475319375
"Slovenia","2018","SI","Other",0,"SVN","Population, total","SP.POP.TOTL",2073894,0
"Slovenia","2018","SI","Geothermal",0,"SVN","Population, total","SP.POP.TOTL",2073894,0
"Slovenia","2018","SI","Nuclear",5489.906,"SVN","Population, total","SP.POP.TOTL",2073894,2647.14879352561
"Slovenia","2018","SI","Total Renewable",10581.186,"SVN","Population, total","SP.POP.TOTL",2073894,5102.08622041435
"Slovenia","2018","SI","Wind",6.02,"SVN","Population, total","SP.POP.TOTL",2073894,2.90275202107726
"Slovenia","2018","SI","Hydro",4831.147,"SVN","Population, total","SP.POP.TOTL",2073894,2329.50526883245
"Slovenia","2018","SI","% Renewable",68.38849333,"SVN","Population, total","SP.POP.TOTL",2073894,32.975886583403
"Slovenia","2018","SI","Solar",254.113,"SVN","Population, total","SP.POP.TOTL",2073894,122.529406035217
"Spain","2016","ES","Geothermal",0,"ESP","Population, total","SP.POP.TOTL",46484062,0
"Spain","2016","ES","Conventional thermal",108210,"ESP","Population, total","SP.POP.TOTL",46484062,2327.89466634822
"Spain","2016","ES","Hydro",39180,"ESP","Population, total","SP.POP.TOTL",46484062,842.869540962233
"Spain","2016","ES","Total Renewable",156043,"ESP","Population, total","SP.POP.TOTL",46484062,3356.9140321687
"Spain","2016","ES","Other",91,"ESP","Population, total","SP.POP.TOTL",46484062,1.95766024062183
"Spain","2016","ES","% Renewable",58.27849444,"ESP","Population, total","SP.POP.TOTL",46484062,1.25373067525811
"Spain","2016","ES","Solar",13051,"ESP","Population, total","SP.POP.TOTL",46484062,280.762898905005
"Spain","2016","ES","Wind",47712,"ESP","Population, total","SP.POP.TOTL",46484062,1026.41632308295
"Spain","2016","ES","Nuclear",56100,"ESP","Population, total","SP.POP.TOTL",46484062,1206.86526921851
"Spain","2017","ES","Conventional thermal",126885,"ESP","Population, total","SP.POP.TOTL",46593236,2723.24935748185
"Spain","2017","ES","Wind",47929,"ESP","Population, total","SP.POP.TOTL",46593236,1028.66862477635
"Spain","2017","ES","Hydro",20708,"ESP","Population, total","SP.POP.TOTL",46593236,444.442193283162
"Spain","2017","ES","Solar",13778,"ESP","Population, total","SP.POP.TOTL",46593236,295.708158154115
"Spain","2017","ES","Total Renewable",137955,"ESP","Population, total","SP.POP.TOTL",46593236,2960.83749151916
"Spain","2017","ES","Other",78,"ESP","Population, total","SP.POP.TOTL",46593236,1.67406273305421
"Spain","2017","ES","Nuclear",55540,"ESP","Population, total","SP.POP.TOTL",46593236,1192.01851530553
"Spain","2017","ES","Geothermal",0,"ESP","Population, total","SP.POP.TOTL",46593236,0
"Spain","2017","ES","% Renewable",51.6362425,"ESP","Population, total","SP.POP.TOTL",46593236,1.1082347339
"Spain","2018","ES","Solar",12137.315,"ESP","Population, total","SP.POP.TOTL",46797754,259.35678451577
"Spain","2018","ES","Conventional thermal",110084.238,"ESP","Population, total","SP.POP.TOTL",46797754,2352.34019991643
"Spain","2018","ES","Other",0,"ESP","Population, total","SP.POP.TOTL",46797754,0
